Rampáček Josef;[2010];['Unie pro sport a zdraví'];['1554'];['1.83'];['37'];['34'];['38'];['NO'];0
Regner Milan ;[2010, 2018];['Unie pro sport a zdraví', 'Unie pro sport a zdraví'];['1834', '1132'];['2.16', '2.23'];['33', '39'];['30', '-'];['63', '71'];['NO', 'NO'];1
Riedlová Anna ;[2010];['SOS - Liberecký zastupitel'];['1102'];['2.53'];['25'];['-'];['33'];['NO'];1
Riegerová Alena ;[2010];['Unie pro sport a zdraví'];['1846'];['2.18'];['28'];['25'];['48'];['NO'];1
Rohlenová Kateřina;[2010];['Věci veřejné'];['1919'];['2.16'];['34'];['31'];['30'];['NO'];0
Rosenbergová Martina;[2010];['Česká str.sociálně demokrat.'];['6161'];['3.00'];['1'];['1'];['44'];['YES'];0
Rozkovcová Aneta ;[2010, 2014];['Změna pro Liberec', 'Změna pro Liberec'];['6166', '6474'];['2.45', '2.43'];['24', '32'];['14', '20'];['35', '39'];['NO', 'NO'];1
Rutkovský Jiří ;[2010, 2014, 2018];['Unie pro sport a zdraví', 'PRO Sport a Zdraví', 'Unie pro sport a zdraví'];['3164', '1348', '1849'];['3.73', '3.86', '3.65'];['3', '3', '3'];['3', '-', '-'];['43', '47', '51'];['YES', 'NO', 'NO'];1
Řechtáčková Pavla;[2010];['Česká str.sociálně demokrat.'];['5370'];['2.62'];['12'];['5'];['43'];['NO'];0
Říhová Dagmar;[2010];['Liberec občanům'];['3785'];['2.31'];['27'];['21'];['32'];['NO'];0
Sedlický Jiří;[2010, 2014];['Strana Práv Občanů ZEMANOVCI', 'Strana Práv Občanů'];['215', '44'];['2.30', '2.18'];['25', '10'];['-', '-'];['46', '50'];['NO', 'NO'];0
Severýn Václav;[2010, 2014];['Unie pro sport a zdraví', 'PRO Sport a Zdraví'];['1940', '778'];['2.29', '2.23'];['11', '22'];['9', '-'];['59', '63'];['NO', 'NO'];0
Skřivánková Věra ;[2010, 2014, 2018];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2561', '1678', '1156'];['3.04', '2.87', '3.21'];['3', '4', '2'];['3', '2', '-'];['56', '60', '64'];['YES', 'YES', 'NO'];1
Slavíčková Zdeňka ;[2010, 2014];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['5432', '2643'];['2.65', '2.58'];['8', '14'];['1', '10'];['31', '35'];['NO', 'NO'];1
Smrček Jaroslav;[2010];['Česká str.sociálně demokrat.'];['4863'];['2.37'];['34'];['27'];['57'];['NO'];0
Sodomka Lubomír    DrSc., MDFABI;[2010];['Komunistická str.Čech a Moravy'];['2120'];['2.51'];['24'];['21'];['80'];['NO'];1
Sojka Vlastimil ;[2010];['Liberec občanům'];['3957'];['2.42'];['25'];['19'];['45'];['NO'];1
Stejskal Jiří;[2010];['Strana Práv Občanů ZEMANOVCI'];['268'];['2.87'];['16'];['-'];['55'];['NO'];0
Strádal Petr ;[2010];['Občanská demokratická strana'];['5204'];['2.41'];['33'];['25'];['69'];['NO'];1
Studnička Jiří;[2010];['Suverenita-blok J.Bobošíkové'];['581'];['2.44'];['28'];['-'];['23'];['NO'];0
Surmajová Monika;[2010];['Strana Práv Občanů ZEMANOVCI'];['399'];['4.27'];['5'];['-'];['33'];['NO'];0
Svojík Kamil;[2010];['Suverenita-blok J.Bobošíkové'];['546'];['2.29'];['25'];['-'];['60'];['NO'];0
Šámal Roman;[2010];['Strana Práv Občanů ZEMANOVCI'];['246'];['2.63'];['23'];['-'];['46'];['NO'];0
Šedlbauer Josef   ;[2010, 2014, 2018];['Změna pro Liberec', 'Změna pro Liberec', 'Změna pro Liberec'];['8224', '7501', '5009'];['3.27', '2.82', '3.17'];['3', '5', '3'];['3', '4', '1'];['41', '45', '49'];['YES', 'YES', 'YES'];1
Šeliga Karel ;[2010, 2014];['Věci veřejné', 'Nový směr-společná kandidátka'];['2272', '830'];['2.56', '2.93'];['19', '5'];['16', '-'];['62', '66'];['NO', 'NO'];1
Šiftová Anna;[2010, 2014, 2018];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2066', '1479', '861'];['2.45', '2.53', '2.39'];['27', '22', '35'];['24', '20', '-'];['63', '67', '71'];['NO', 'NO', 'NO'];0
Šír Karel;[2010];['Česká str.sociálně demokrat.'];['5122'];['2.50'];['28'];['21'];['44'];['NO'];0
Škoda Leoš;[2010];['SOS - Liberecký zastupitel'];['1700'];['3.90'];['4'];['-'];['57'];['NO'];0
Škoda Přemek ;[2010, 2014, 2018];['Unie pro sport a zdraví', 'Nový směr-společná kandidátka', 'Liberec Plus+'];['1962', '809', '518'];['2.31', '2.86', '2.78'];['24', '13', '12'];['21', '-', '-'];['56', '60', '64'];['NO', 'NO', 'NO'];1
Šlechta Emil;[2010];['Suverenita-blok J.Bobošíkové'];['591'];['2.48'];['15'];['-'];['63'];['NO'];0
Šlechta Rastislav;[2010];['Suverenita-blok J.Bobošíkové'];['598'];['2.51'];['12'];['-'];['36'];['NO'];0
Šolc Jiří ;[2010, 2014, 2018];['Liberec občanům', 'Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['6519', '5410', '10837'];['3.99', '3.12', '2.83'];['1', '6', '2'];['1', '1', '2'];['32', '36', '40'];['YES', 'YES', 'YES'];1
Šolc Petr;[2010];['Demokratická regionální strana'];['858'];['1.80'];['36'];['-'];['42'];['NO'];0
Šotola Roman;[2010, 2014];['Česká str.sociálně demokrat.', 'Liberec ještě žije'];['5746', '669'];['2.80', '4.10'];['2', '1'];['2', '-'];['34', '38'];['YES', 'NO'];0
Šotolová Libuše ;[2010];['Česká str.sociálně demokrat.'];['5361'];['2.61'];['21'];['14'];['56'];['NO'];1
Šourek Radim ;[2010];['Unie pro sport a zdraví'];['1475'];['1.74'];['39'];['36'];['53'];['NO'];1
Špánová Zuzana ;[2010];['Věci veřejné'];['2199'];['2.48'];['21'];['18'];['49'];['NO'];1
Šplíchal Jaroslav;[2010];['Česká str.sociálně demokrat.'];['5287'];['2.58'];['17'];['10'];['58'];['NO'];0
Štefek Jiří;[2010];['Suverenita-blok J.Bobošíkové'];['592'];['2.49'];['30'];['-'];['43'];['NO'];0
Štěpánková Marie ;[2010, 2014];['Suverenita-blok J.Bobošíkové', 'Úsvit přímé demokracie'];['598', '497'];['2.51', '3.43'];['29', '3'];['-', '-'];['30', '34'];['NO', 'NO'];1
Šugar Martin;[2010];['Strana Práv Občanů ZEMANOVCI'];['227'];['2.43'];['31'];['-'];['45'];['NO'];0
Švancar Martin ;[2010, 2014];['Změna pro Liberec', 'Změna pro Liberec'];['6398', '6184'];['2.54', '2.32'];['27', '37'];['17', '25'];['40', '44'];['NO', 'NO'];1
Švarcová Michaela;[2010];['Demokratická regionální strana'];['1364'];['2.87'];['3'];['-'];['21'];['NO'];0
Švejdová Anna;[2010];['Věci veřejné'];['2739'];['3.09'];['2'];['1'];['29'];['NO'];0
Thomas Petr;[2010];['Suverenita-blok J.Bobošíkové'];['580'];['2.44'];['26'];['-'];['27'];['NO'];0
Tischerová Šárka ;[2010, 2014];['Změna pro Liberec', 'KDU-ČSL a nezávislí'];['6015', '587'];['2.39', '2.44'];['30', '16'];['20', '-'];['46', '50'];['NO', 'NO'];1
Uhrová Jiřina;[2010];['Suverenita-blok J.Bobošíkové'];['606'];['2.55'];['13'];['-'];['63'];['NO'];0
Vacátková Alena;[2010];['Strana Práv Občanů ZEMANOVCI'];['226'];['2.42'];['30'];['-'];['55'];['NO'];0
Vacek Roman ;[2010];['Česká str.sociálně demokrat.'];['4393'];['2.14'];['39'];['32'];['43'];['NO'];1
Vacík Jan;[2010];['Liberec občanům'];['3874'];['2.37'];['22'];['16'];['50'];['NO'];0
Václavík David   ;[2010, 2014];['Liberec občanům', 'Starostové pro Liberecký kraj'];['5248', '4897'];['3.21', '2.83'];['8', '8'];['4', '6'];['35', '39'];['YES', 'YES'];1
Valter Karel;[2010, 2014, 2018];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2092', '1479', '891'];['2.48', '2.53', '2.47'];['25', '19', '26'];['22', '17', '-'];['63', '67', '71'];['NO', 'NO', 'NO'];0
Velechovská Eva ;[2010];['Demokratická regionální strana'];['1795'];['3.78'];['5'];['-'];['54'];['NO'];1
Velechovská Michaela;[2010];['Demokratická regionální strana'];['991'];['2.08'];['31'];['-'];['24'];['NO'];0
Veselka Jiří  ;[2010, 2018];['Unie pro sport a zdraví', 'Unie pro sport a zdraví'];['2302', '1521'];['2.71', '3.00'];['10', '6'];['8', '-'];['51', '59'];['NO', 'NO'];1
Vilhelmová Dagmar ;[2010];['Věci veřejné'];['2356'];['2.66'];['12'];['9'];['42'];['NO'];1
Vízková Dagmar ;[2010];['Změna pro Liberec'];['6445'];['2.56'];['14'];['4'];['37'];['NO'];1
Vojčiniak Jan ;[2010];['Suverenita-blok J.Bobošíkové'];['688'];['2.89'];['8'];['-'];['24'];['NO'];1
Vondráček Miroslav;[2010];['Věci veřejné'];['1902'];['2.15'];['35'];['32'];['25'];['NO'];0
Vondruška Josef ;[2010, 2014, 2018];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2305', '1534', '945'];['2.73', '2.63', '2.62'];['6', '15', '11'];['3', '13', '-'];['62', '66', '70'];['NO', 'NO', 'NO'];1
Vorel Lukáš Dipl.-Kfm.;[2010, 2014];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['5424', '2780'];['2.64', '2.71'];['13', '8'];['6', '4'];['33', '37'];['NO', 'NO'];0
Vrána Jan;[2010];['Věci veřejné'];['1950'];['2.20'];['36'];['33'];['30'];['NO'];0
Vrána Jiří;[2010];['Věci veřejné'];['2187'];['2.47'];['25'];['22'];['62'];['NO'];0
Vrána Václav pplk v.v.;[2010];['SOS - Liberecký zastupitel'];['1066'];['2.44'];['7'];['-'];['67'];['NO'];0
Vyhnisová Vladimíra ;[2010, 2014];['Občanská demokratická strana', 'Občanská demokratická strana'];['5576', '1284'];['2.58', '2.44'];['23', '30'];['15', '28'];['32', '36'];['NO', 'NO'];1
Vyšohlídová Marcela;[2010];['SOS - Liberecký zastupitel'];['934'];['2.14'];['27'];['-'];['26'];['NO'];0
Zákoucký Vít ;[2010, 2014, 2018];['Unie pro sport a zdraví', 'PRO Sport a Zdraví', 'ANO 2011'];['2194', '950', '6615'];['2.59', '2.72', '2.60'];['12', '16', '23'];['10', '-', '12'];['32', '36', '40'];['NO', 'NO', 'NO'];1
Zavadilová Irena;[2010];['Suverenita-blok J.Bobošíkové'];['527'];['2.21'];['36'];['-'];['34'];['NO'];0
Zavoral Jiří;[2010];['Liberec občanům'];['3897'];['2.38'];['26'];['20'];['35'];['NO'];0
Zeman Lukáš ;[2010];['Občanská demokratická strana'];['5610'];['2.59'];['14'];['6'];['26'];['NO'];1
Zeroniková Lucie;[2010];['Občanská demokratická strana'];['5077'];['2.35'];['36'];['28'];['32'];['NO'];0
Zikmund Tomáš;[2010, 2014, 2018];['SOS - Liberecký zastupitel', 'Strana svobodných občanů', 'PRO 2016 s podporou Svobodných'];['926', '512', '1046'];['2.12', '2.57', '2.45'];['20', '20', '25'];['-', '-', '-'];['42', '46', '50'];['NO', 'NO', 'NO'];0
Žitný Luděk;[2010];['Strana Práv Občanů ZEMANOVCI'];['244'];['2.61'];['17'];['-'];['44'];['NO'];0
Žižková Jana;[2010];['Věci veřejné'];['2403'];['2.71'];['8'];['5'];['52'];['NO'];0
Absolonová Daniela;[2014];['Str.pro otevřenou společnost'];['145'];['2.39'];['31'];['-'];['22'];['NO'];0
Adamec Antonín;[2014];['Strana svobodných občanů'];['463'];['2.32'];['30'];['-'];['59'];['NO'];0
Babóová Markéta;[2014];['Starostové pro Liberecký kraj'];['4215'];['2.43'];['22'];['14'];['34'];['NO'];0
Balcar Jiří;[2014];['TOP 09'];['1302'];['2.28'];['31'];['29'];['56'];['NO'];0
Balogová Mária;[2014];['Strana Práv Občanů'];['48'];['2.38'];['38'];['-'];['75'];['NO'];0
Barreto José Ricardo ;[2014];['TOP 09'];['1453'];['2.55'];['15'];['14'];['25'];['NO'];1
Bartoš Jiří;[2014];['KDU-ČSL a nezávislí'];['665'];['2.77'];['28'];['-'];['36'];['NO'];0
Bartošová Ružena;[2014];['Str.pro otevřenou společnost'];['153'];['2.53'];['16'];['-'];['61'];['NO'];0
Bartošová Zuzana ;[2014, 2018];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['2675', '561'];['2.61', '2.22'];['17', '35'];['13', '-'];['43', '47'];['NO', 'NO'];1
Batthyány Tibor;[2014, 2018];['ANO 2011', 'PRO 2016 s podporou Svobodných'];['5594', '2276'];['2.97', '5.33'];['1', '1'];['1', '-'];['36', '40'];['YES', 'NO'];0
Baxa Jaromír  ;[2014, 2018];['Změna pro Liberec', 'Liberec otevřený lidem - LOL!'];['7656', '2820'];['2.88', '4.49'];['2', '1'];['2', '2'];['32', '36'];['YES', 'YES'];1
Bažant Pavel ;[2014];['Starostové pro Liberecký kraj'];['4163'];['2.40'];['30'];['22'];['56'];['NO'];1
Bednář Pavel ;[2014];['ANO 2011'];['4501'];['2.39'];['34'];['25'];['46'];['NO'];1
Bek Jan;[2014];['TOP 09'];['1347'];['2.36'];['24'];['22'];['54'];['NO'];0
Belková Iveta;[2014];['Str.pro otevřenou společnost'];['169'];['2.79'];['10'];['-'];['49'];['NO'];0
Belková Lucie;[2014];['Str.pro otevřenou společnost'];['140'];['2.31'];['20'];['-'];['28'];['NO'];0
Beneš Martin;[2014];['Komunistická str.Čech a Moravy'];['1578'];['2.70'];['5'];['3'];['42'];['NO'];0
Beranová Marcela;[2014];['Nový směr-společná kandidátka'];['643'];['2.27'];['31'];['-'];['48'];['NO'];0
Bernášek Zdeněk;[2014, 2018];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['2503', '607'];['2.44', '2.40'];['30', '23'];['26', '-'];['25', '29'];['NO', 'NO'];0
Berný Oldřich ;[2014];['Strana Práv Občanů'];['92'];['4.56'];['3'];['-'];['35'];['NO'];1
Bezucha Michal;[2014, 2018];['Nový směr-společná kandidátka', 'Liberec Plus+'];['811', '440'];['2.86', '2.36'];['4', '10'];['-', '-'];['26', '30'];['NO', 'NO'];0
Bielaková Lenka;[2014];['Str.pro otevřenou společnost'];['141'];['2.33'];['28'];['-'];['25'];['NO'];0
Bílková Iveta;[2014, 2018];['Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['4301', '9612'];['2.48', '2.51'];['20', '24'];['12', '8'];['45', '49'];['NO', 'NO'];0
Bitterlich Jan;[2014, 2018];['Nový směr-společná kandidátka', 'Liberec Plus+'];['662', '393'];['2.34', '2.11'];['26', '28'];['-', '-'];['27', '31'];['NO', 'NO'];0
Böhmová Lenka ;[2014];['TOP 09'];['1383'];['2.42'];['25'];['23'];['43'];['NO'];1
Bolechová Lada ;[2014];['Úsvit přímé demokracie'];['409'];['2.82'];['6'];['-'];['26'];['NO'];1
Bradáč Karel;[2014];['ANO 2011'];['4650'];['2.47'];['30'];['21'];['42'];['NO'];0
Bradáč Marek;[2014];['TOP 09'];['1221'];['2.14'];['36'];['34'];['37'];['NO'];0
Braun Vladimír  ;[2014];['Občanská demokratická strana'];['1449'];['2.75'];['8'];['7'];['47'];['NO'];1
Brestovanský Petr ;[2014, 2018];['Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['4608', '9763'];['2.66', '2.55'];['15', '29'];['7', '13'];['44', '48'];['NO', 'NO'];1
Brezani Michal;[2014];['KDU-ČSL a nezávislí'];['483'];['2.01'];['32'];['-'];['23'];['NO'];0
Brodská Monika;[2014];['Úsvit přímé demokracie'];['333'];['2.29'];['36'];['-'];['44'];['NO'];0
Brožek Zdeněk ;[2014];['Úsvit přímé demokracie'];['533'];['3.68'];['2'];['-'];['62'];['NO'];1
Břeňová Petra;[2014, 2018];['Občanská demokratická strana', 'Občanská demokratická strana'];['1030', '2868'];['1.95', '2.87'];['39', '2'];['37', '3'];['35', '39'];['NO', 'YES'];0
Budinová Věra;[2014];['Str.pro otevřenou společnost'];['133'];['2.20'];['37'];['-'];['67'];['NO'];0
Bukáček Miloš ;[2014];['KDU-ČSL a nezávislí'];['582'];['2.42'];['21'];['-'];['60'];['NO'];1
Bumba Milan;[2014];['ANO 2011'];['5034'];['2.67'];['11'];['2'];['54'];['NO'];0
Burešová Alžbeta ;[2014];['ANO 2011'];['4814'];['2.55'];['23'];['14'];['48'];['NO'];1
Burián Petr ;[2014];['TOP 09'];['1444'];['2.53'];['14'];['13'];['39'];['NO'];1
Buzín Tomáš;[2014];['Nový směr-společná kandidátka'];['793'];['2.80'];['8'];['-'];['50'];['NO'];0
Can Löfflerová Iva;[2014, 2018];['Občanská demokratická strana', 'Občanská demokratická strana'];['1259', '2566'];['2.39', '2.57'];['29', '11'];['27', '7'];['48', '52'];['NO', 'NO'];0
Cicvárek Martin ;[2014, 2018];['Změna pro Liberec', 'Změna pro Liberec'];['6599', '3981'];['2.48', '2.52'];['23', '21'];['11', '15'];['48', '52'];['NO', 'NO'];1
Cvejn Jiří;[2014];['KDU-ČSL a nezávislí'];['491'];['2.04'];['37'];['-'];['65'];['NO'];0
Cvrčková Dagmar ;[2014];['Starostové pro Liberecký kraj'];['4404'];['2.54'];['28'];['20'];['60'];['NO'];1
Čeček Jiří;[2014];['Změna pro Liberec'];['6738'];['2.53'];['11'];['11'];['58'];['YES'];0
Čechlovská Miloslava ;[2014, 2018];['KDU-ČSL a nezávislí', 'Liberec otevřený lidem - LOL!'];['634', '1812'];['2.64', '2.89'];['14', '7'];['-', '5'];['45', '49'];['NO', 'NO'];1
Čelák Pavel;[2014, 2018];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['2594', '635'];['2.53', '2.52'];['19', '16'];['15', '-'];['44', '48'];['NO', 'NO'];0
Čeloud Lubomír;[2014];['Komunistická str.Čech a Moravy'];['1459'];['2.50'];['28'];['26'];['53'];['NO'];0
Čermáková Petra ;[2014];['Str.pro otevřenou společnost'];['265'];['4.38'];['5'];['-'];['37'];['NO'];1
Černá Gabriela ;[2014];['Strana svobodných občanů'];['524'];['2.63'];['8'];['-'];['32'];['NO'];1
Černohousová Linda ;[2014];['Občanská demokratická strana'];['1291'];['2.45'];['28'];['26'];['36'];['NO'];1
Černý Antonín ;[2014];['TOP 09'];['1158'];['2.03'];['37'];['35'];['37'];['NO'];1
Černý Petr  ;[2014, 2018];['Nový směr-společná kandidátka', 'Liberec Plus+'];['1544', '814'];['5.46', '4.37'];['1', '2'];['-', '-'];['40', '44'];['NO', 'NO'];1
Černý Stanislav;[2014];['Nový směr-společná kandidátka'];['725'];['2.56'];['11'];['-'];['46'];['NO'];0
Čertík Jan ;[2014, 2018];['Strana svobodných občanů', 'PRO 2016 s podporou Svobodných'];['597', '1147'];['2.99', '2.69'];['2', '9'];['-', '-'];['30', '34'];['NO', 'NO'];1
Červa Petr  ;[2014, 2018];['Změna pro Liberec', 'Liberec otevřený lidem - LOL!'];['6791', '1659'];['2.55', '2.64'];['25', '18'];['13', '16'];['33', '37'];['NO', 'NO'];1
Červená Kateřina  ;[2014];['TOP 09'];['1146'];['2.01'];['38'];['36'];['42'];['NO'];1
Červený Tomáš;[2014];['TOP 09'];['1324'];['2.32'];['29'];['27'];['44'];['NO'];0
Česáková Alena ;[2014];['Strana svobodných občanů'];['546'];['2.74'];['15'];['-'];['52'];['NO'];1
Čížková Ivana ;[2014];['Úsvit přímé demokracie'];['366'];['2.52'];['21'];['-'];['42'];['NO'];1
Čmuchálek Jan;[2014, 2018];['Česká str.sociálně demokrat.', 'Liberec Plus+'];['2913', '947'];['2.84', '5.08'];['5', '3'];['3', '-'];['38', '42'];['YES', 'NO'];0
Čuban Daniel;[2014];['Liberec ještě žije'];['384'];['2.35'];['23'];['-'];['39'];['NO'];0
Čubanová Vlasta;[2014];['Liberec ještě žije'];['380'];['2.33'];['21'];['-'];['66'];['NO'];0
Čuka Přemysl;[2014];['Strana svobodných občanů'];['475'];['2.38'];['28'];['-'];['27'];['NO'];0
Čulík Martin ;[2014, 2018];['ANO 2011', 'PRO 2016 s podporou Svobodných'];['5190', '1212'];['2.75', '2.84'];['6', '10'];['6', '-'];['49', '53'];['YES', 'NO'];1
Daněk Libor ;[2014];['PRO Sport a Zdraví'];['760'];['2.18'];['33'];['-'];['26'];['NO'];1
Daňková Michaela;[2014];['Liberec ještě žije'];['367'];['2.25'];['24'];['-'];['41'];['NO'];0
David Ladislav  ;[2014];['TOP 09'];['1725'];['3.02'];['12'];['4'];['53'];['NO'];1
Děkan Jakub;[2014];['Liberec ještě žije'];['598'];['3.67'];['4'];['-'];['22'];['NO'];0
Ditrich Martin ;[2014, 2018];['Občanská demokratická strana', 'Občanská demokratická strana'];['1283', '2774'];['2.43', '2.78'];['32', '4'];['30', '2'];['49', '53'];['NO', 'NO'];1
Dohnal Stanislav;[2014, 2018];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['1314', '807'];['2.25', '2.24'];['38', '39'];['36', '-'];['73', '77'];['NO', 'NO'];0
Doležal Petr;[2014, 2018];['Strana svobodných občanů', 'PRO 2016 s podporou Svobodných'];['520', '1039'];['2.61', '2.43'];['9', '29'];['-', '-'];['40', '44'];['NO', 'NO'];0
Doležalová Ilona;[2014];['Strana svobodných občanů'];['451'];['2.26'];['34'];['-'];['48'];['NO'];0
Dombrowski Jaroslav;[2014];['Úsvit přímé demokracie'];['363'];['2.50'];['12'];['-'];['52'];['NO'];0
Doubková Andrea;[2014];['Strana svobodných občanů'];['478'];['2.40'];['23'];['-'];['41'];['NO'];0
Doubravský Martin;[2014];['TOP 09'];['1734'];['3.04'];['11'];['3'];['46'];['NO'];0
Drechslerová Hana;[2014];['Str.pro otevřenou společnost'];['146'];['2.41'];['29'];['-'];['39'];['NO'];0
Dušátko Jan ;[2014];['Občanská demokratická strana'];['1305'];['2.48'];['25'];['23'];['27'];['NO'];1
Dušátko Jiří;[2014, 2018];['ANO 2011', 'PRO 2016 s podporou Svobodných'];['4884', '1008'];['2.59', '2.36'];['18', '34'];['9', '-'];['41', '45'];['NO', 'NO'];0
Dušek Martin ;[2014];['TOP 09'];['1573'];['2.76'];['10'];['11'];['42'];['NO'];1
Dvořáčková Alena ;[2014];['Změna pro Liberec'];['6819'];['2.56'];['14'];['2'];['57'];['NO'];1
Endrych Ladislav ;[2014];['TOP 09'];['1665'];['2.92'];['20'];['7'];['44'];['NO'];1
Erbenová Miroslava;[2014];['ANO 2011'];['4581'];['2.43'];['32'];['23'];['49'];['NO'];0
Felgr Pavel;[2014, 2018];['Změna pro Liberec', 'Liberec otevřený lidem - LOL!'];['6804', '1750'];['2.56', '2.79'];['13', '4'];['1', '6'];['42', '46'];['NO', 'NO'];0
Ferdan Antonín ;[2014, 2018];['Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['4631', '9772'];['2.67', '2.56'];['5', '20'];['7', '4'];['27', '31'];['YES', 'NO'];1
Forbelská Nicola;[2014];['Strana svobodných občanů'];['472'];['2.37'];['33'];['-'];['18'];['NO'];0
Forbelský David;[2014];['Strana svobodných občanů'];['725'];['3.64'];['1'];['-'];['42'];['NO'];0
Formánková Andrea;[2014];['Liberec ještě žije'];['357'];['2.19'];['31'];['-'];['23'];['NO'];0
Fremrová Eva;[2014, 2018];['Nový směr-společná kandidátka', 'Liberec Plus+'];['661', '394'];['2.33', '2.11'];['25', '24'];['-', '-'];['56', '60'];['NO', 'NO'];0
